Date,DIA,TLT,CASH,DIA_CHOICE,TLT_CHOICE,CASH_CHOICE,DateCopy,B_FREQ,DIA_LEN,DIA_LEX,DIA_NUL,DIA_R,TLT_LEN,TLT_LEX,TLT_NUL,TLT_R,CASH_LEN,CASH_LEX,CASH_NUL,CASH_R,ALL_R,DETREND_ALL_R,I,DETREND_I
2019-06-24,0.00026220566799528555,0.007456464005441754,0.0,1.0,0.0,0.0,2019-06-24,both,True,False,1.0,0.00026220566799528555,False,True,0.0,0.0,False,True,0.0,0.0,0.00026220566799528555,-0.0002960842039924083,1.745471893331388,2.020448257945341
2019-06-25,-0.007149050873632046,0.003096450073011736,0.0,1.0,0.0,0.0,2019-06-25,both,True,False,1.0,-0.007149050873632046,False,True,0.0,0.0,False,True,0.0,0.0,-0.007149050873632046,-0.019071000803938976,1.732993425967467,1.9819162875937484
2019-06-26,-0.00015103942694560946,-0.006399493057371086,0.0,1.0,0.0,0.0,2019-06-26,both,True,False,1.0,-0.00015103942694560946,False,True,0.0,-0.0,False,True,0.0,0.0,-0.00015103942694560946,-0.0013661945569954925,1.7327316756335085,1.9792086043492172
2019-06-27,-0.0002638286760916486,0.007046912917209491,0.0,1.0,0.0,0.0,2019-06-27,both,True,False,1.0,-0.0002638286760916486,False,True,0.0,0.0,False,True,0.0,0.0,-0.0002638286760916486,-0.0016575596390303593,1.732274531329504,1.9759279480494263
2019-06-28,0.0026398080508196475,-0.0006771910210341403,0.0,1.0,0.0,0.0,2019-06-28,both,True,False,1.0,0.0026398080508196475,False,True,0.0,-0.0,False,True,0.0,0.0,0.0026398080508196475,0.005804542892601905,1.7368474035835375,1.98739730657657
2019-07-01,0.0042130192038627445,-0.0023385381623191037,0.0,1.0,0.0,0.0,2019-07-01,both,True,False,1.0,0.0042130192038627445,False,True,0.0,-0.0,False,True,0.0,0.0,0.0042130192038627445,0.009820545104362477,1.7441647750490141,2.0069146314660937
2019-07-02,0.0025848208354284363,0.007712827916436904,0.0,1.0,0.0,0.0,2019-07-02,both,True,False,1.0,0.0025848208354284363,False,True,0.0,0.0,False,True,0.0,0.0,0.0025848208354284363,0.005620649471403949,1.7486731284999812,2.0181947951285966
2019-07-03,0.007098483696815983,0.007129166078683191,0.0,1.0,0.0,0.0,2019-07-03,both,True,False,1.0,0.007098483696815983,False,True,0.0,0.0,False,True,0.0,0.0,0.007098483696815983,0.017074431196585582,1.7610860561936985,2.052654323299327
2019-07-05,-0.0010760028297682744,-0.013262994823552088,0.0,1.0,0.0,0.0,2019-07-05,both,True,False,1.0,-0.0010760028297682744,False,True,0.0,-0.0,False,True,0.0,0.0,-0.0010760028297682744,-0.0036522603198011483,1.7591911226137686,2.0451574953640725
2019-07-08,-0.004493532560498559,0.0013593493648942356,0.0,1.0,0.0,0.0,2019-07-08,both,True,False,1.0,-0.004493532560498559,False,True,0.0,0.0,False,True,0.0,0.0,-0.004493532560498559,-0.012283009432925263,1.7512861400241637,2.020036806556698
2019-07-09,-0.0007459098537979658,-0.0003771757600302683,0.0,1.0,0.0,0.0,2019-07-09,both,True,False,1.0,-0.0007459098537979658,False,True,0.0,-0.0,False,True,0.0,0.0,-0.0007459098537979658,-0.0028567420829317403,1.7499798384354999,2.0142660824023366
2019-07-10,0.003098571632913938,-0.005506753559038402,0.0,1.0,0.0,0.0,2019-07-10,both,True,False,1.0,0.003098571632913938,False,True,0.0,-0.0,False,True,0.0,0.0,0.003098571632913938,0.006930873701113116,1.7554022763210475,2.028226706219903
2019-07-11,0.008299288964692675,-0.013350758755713787,0.0,1.0,0.0,0.0,2019-07-11,both,True,False,1.0,0.008299288964692675,False,True,0.0,-0.0,False,True,0.0,0.0,0.008299288964692675,0.020106624130937778,1.769970867061515,2.0690074982541966
2019-07-12,0.009117243387267937,0.0011536238888112393,0.0,1.0,0.0,0.0,2019-07-12,both,True,False,1.0,0.009117243387267937,False,True,0.0,0.0,False,True,0.0,0.0,0.009117243387267937,0.021933580182125656,1.7861081222448885,2.1143882401145744
2019-07-15,0.000768061710140211,0.005759261288204032,0.0,1.0,0.0,0.0,2019-07-15,both,True,False,1.0,0.000768061710140211,False,True,0.0,0.0,False,True,0.0,0.0,0.000768061710140211,0.0009849935988719416,1.7874799635037553,2.1164708989966172
2019-07-16,-0.0006577028101660831,-0.002977811719049317,0.0,1.0,0.0,0.0,2019-07-16,both,True,False,1.0,-0.0006577028101660831,False,True,0.0,-0.0,False,True,0.0,0.0,-0.0006577028101660831,-0.002545532132865236,1.7863043329086432,2.111083354314947
2019-07-17,-0.004169411756099972,0.010798061842318019,0.0,1.0,0.0,0.0,2019-07-17,both,True,False,1.0,-0.004169411756099972,False,True,0.0,0.0,False,True,0.0,0.0,-0.004169411756099972,-0.011264434122070788,1.7788564946230416,2.087303194944066
2019-07-18,-3.695848643725519e-05,7.560078445489893e-05,0.0,1.0,0.0,0.0,2019-07-18,both,True,False,1.0,-3.695848643725519e-05,False,True,0.0,0.0,False,True,0.0,0.0,-3.695848643725519e-05,-0.0010218515645732396,1.7787907507794112,2.085170280908574
2019-07-19,-0.002194290368537688,-0.0023484003387508334,0.0,1.0,0.0,0.0,2019-07-19,both,True,False,1.0,-0.002194290368537688,False,True,0.0,-0.0,False,True,0.0,0.0,-0.002194290368537688,-0.006419532053925314,1.7748875673673319,2.071784463452389
2019-07-22,0.0007367964183755404,0.0018985809522955588,0.0,1.0,0.0,0.0,2019-07-22,both,True,False,1.0,0.0007367964183755404,False,True,0.0,0.0,False,True,0.0,0.0,0.0007367964183755404,0.0009145070284461987,1.7761952981699873,2.0736791249056417
2019-07-23,0.006257986142562455,-0.005457235335059263,0.0,1.0,0.0,0.0,2019-07-23,both,True,False,1.0,0.006257986142562455,False,True,0.0,-0.0,False,True,0.0,0.0,0.006257986142562455,0.014782747910373706,1.7873107037324196,2.1043338006561263
2019-07-24,-0.0027072551215829854,0.004343785308456027,0.0,1.0,0.0,0.0,2019-07-24,both,True,False,1.0,-0.0027072551215829854,False,True,0.0,0.0,False,True,0.0,0.0,-0.0027072551215829854,-0.007664726474697403,1.78247199767588,2.0882046576626365
2019-07-25,-0.004475162384856568,-0.004780354691215183,0.0,1.0,0.0,0.0,2019-07-25,both,True,False,1.0,-0.004475162384856568,False,True,0.0,-0.0,False,True,0.0,0.0,-0.004475162384856568,-0.012130725513135765,1.7744951460398208,2.0628732201452795
2019-07-26,0.0017318832550523577,0.0023639152380254824,0.0,1.0,0.0,0.0,2019-07-26,both,True,False,1.0,0.0017318832550523577,False,True,0.0,0.0,False,True,0.0,0.0,0.0017318832550523577,0.003428119232445681,1.777568364469419,2.069944995505357
2019-07-29,0.0009932037845810093,0.0003039543909746367,0.0,1.0,0.0,0.0,2019-07-29,both,True,False,1.0,0.0009932037845810093,False,True,0.0,0.0,False,True,0.0,0.0,0.0009932037845810093,0.0015638034105052157,1.7793338520963613,2.073181982548886
2019-07-30,-0.0008087376715698591,0.00243338206726329,0.0,1.0,0.0,0.0,2019-07-30,both,True,False,1.0,-0.0008087376715698591,False,True,0.0,0.0,False,True,0.0,0.0,-0.0008087376715698591,-0.002971225323278648,1.7778948377798716,2.067022091742572
2019-07-31,-0.012467259118524976,0.008040531524584615,0.0,1.0,0.0,0.0,2019-07-31,both,True,False,1.0,-0.012467259118524976,False,True,0.0,0.0,False,True,0.0,0.0,-0.012467259118524976,-0.032383854348686514,1.755729362151782,2.0000839493880633
2019-08-01,-0.010278390818873273,0.019860339544226058,0.0,1.0,0.0,0.0,2019-08-01,both,True,False,1.0,-0.010278390818873273,False,True,0.0,0.0,False,True,0.0,0.0,-0.010278390818873273,-0.02742805345479682,1.7376832895954148,1.9452255399101663
2019-08-02,-0.003574978674205309,0.009241566258141098,0.0,1.0,0.0,0.0,2019-08-02,both,True,False,1.0,-0.003574978674205309,False,True,0.0,0.0,False,True,0.0,0.0,-0.003574978674205309,-0.010362149822055411,1.7314711088925883,1.9250688214279286
2019-08-05,-0.029114979799287788,0.017288112136743194,0.0,1.0,0.0,0.0,2019-08-05,both,True,False,1.0,-0.029114979799287788,False,True,0.0,0.0,False,True,0.0,0.0,-0.029114979799287788,-0.07779850403901012,1.6810593625341301,1.7753013469486953
2019-08-06,0.012407682649667073,0.007992986712142214,0.0,0.0,1.0,0.0,2019-08-06,both,False,True,0.0,0.012407682649667073,True,False,1.0,0.0,False,True,0.0,0.0,0.012407682649667073,0.03335996927510387,1.7019174136197053,1.8345253453369543
2019-08-07,-0.0001921866643568304,0.00035738441666310905,0.0,0.0,1.0,0.0,2019-08-07,both,False,True,0.0,-0.0001921866643568304,True,False,1.0,0.0,False,True,0.0,0.0,-0.0001921866643568304,-0.0015803940720936493,1.7015903277889708,1.8316260723560782
2019-08-08,0.014947725257990152,0.0021423199897574463,0.0,0.0,1.0,0.0,2019-08-08,both,False,True,0.0,0.0,True,False,1.0,0.0021423199897574463,False,True,0.0,0.0,0.0021423199897574463,0.010045562694950494,1.705235678762571,1.850025786899637
2019-08-09,-0.0035968046320563607,-0.0019952537715470786,0.0,0.0,1.0,0.0,2019-08-09,both,False,True,0.0,-0.0,True,False,1.0,-0.0019952537715470786,False,True,0.0,0.0,-0.0019952537715470786,-0.011197216997059889,1.7018333008431434,1.8293106467135654
2019-08-12,-0.014362743149630708,0.020849943307457153,0.0,0.0,1.0,0.0,2019-08-12,both,False,True,0.0,-0.0,True,False,1.0,0.020849943307457153,False,True,0.0,0.0,0.020849943307457153,0.1066517559392568,1.7373164286844656,2.0244098393439445
2019-08-13,0.014533636895380342,-0.003427706557544319,0.0,0.0,1.0,0.0,2019-08-13,both,False,True,0.0,0.0,True,False,1.0,-0.003427706557544319,False,True,0.0,0.0,-0.003427706557544319,-0.01723081854258568,1.7313614177693344,1.989527600746384
2019-08-14,-0.030740604156966778,0.022529610220242136,0.0,0.0,1.0,0.0,2019-08-14,both,False,True,0.0,-0.0,True,False,1.0,0.022529610220242136,False,True,0.0,0.0,0.022529610220242136,0.1078929973237146,1.7703683156620433,2.20418369684917
2019-08-15,0.00501787411073229,0.011119565211595628,0.0,0.0,1.0,0.0,2019-08-15,both,False,True,0.0,0.0,True,False,1.0,0.011119565211595628,False,True,0.0,0.0,0.011119565211595628,0.04873627514147194,1.7900540415965902,2.311607399961158
2019-08-16,0.012491979086427296,-0.00801047659345766,0.0,0.0,1.0,0.0,2019-08-16,both,False,True,0.0,0.0,True,False,1.0,-0.00801047659345766,False,True,0.0,0.0,-0.00801047659345766,-0.03521980505693845,1.7757148555953564,2.2301930379663495
2019-08-19,0.009502433398904442,-0.01430230747026684,0.0,0.0,1.0,0.0,2019-08-19,both,False,True,0.0,0.0,True,False,1.0,-0.01430230747026684,False,True,0.0,0.0,-0.01430230747026684,-0.06402323191356274,1.750318035751111,2.087408871884617
2019-08-20,-0.006313360024367998,0.010344365273608158,0.0,0.0,1.0,0.0,2019-08-20,both,False,True,0.0,-0.0,True,False,1.0,0.010344365273608158,False,True,0.0,0.0,0.010344365273608158,0.047262345750037404,1.7684239648579048,2.186064711709323
2019-08-21,0.009010350903166486,-0.006665324385169646,0.0,0.0,1.0,0.0,2019-08-21,both,False,True,0.0,0.0,True,False,1.0,-0.006665324385169646,False,True,0.0,0.0,-0.006665324385169646,-0.0307632279033333,1.756636845481619,2.1188143047715746
2019-08-22,0.0020229426898674685,-0.006640729239983156,0.0,0.0,1.0,0.0,2019-08-22,both,False,True,0.0,0.0,True,False,1.0,-0.006640729239983156,False,True,0.0,0.0,-0.006640729239983156,-0.031420679757346415,1.7449714958177975,2.0522397190360624
2019-08-23,-0.02388035783380027,0.016434541022844362,0.0,0.0,1.0,0.0,2019-08-23,both,False,True,0.0,-0.0,True,False,1.0,0.016434541022844362,False,True,0.0,0.0,0.016434541022844362,0.07666243477163426,1.7736493014495092,2.2095694126324217
2019-08-26,0.010964090296940121,-0.004042230106950484,0.0,0.0,1.0,0.0,2019-08-26,both,False,True,0.0,0.0,True,False,1.0,-0.004042230106950484,False,True,0.0,0.0,-0.004042230106950484,-0.018837443186972558,1.7664798028440183,2.167946774354286
2019-08-27,-0.005017424316730246,0.015408731026442801,0.0,0.0,1.0,0.0,2019-08-27,both,False,True,0.0,-0.0,True,False,1.0,0.015408731026442801,False,True,0.0,0.0,0.015408731026442801,0.06883679522129005,1.7936990149896854,2.3171812825111684
2019-08-28,0.010046793383545527,0.0012875466463320162,0.0,0.0,1.0,0.0,2019-08-28,both,False,True,0.0,0.0,True,False,1.0,0.0012875466463320162,False,True,0.0,0.0,0.0012875466463320162,0.004740927830411135,1.7960084861409644,2.328166871741533
2019-08-29,0.013479642571371908,-0.0037890318847989546,0.0,0.0,1.0,0.0,2019-08-29,both,False,True,0.0,0.0,True,False,1.0,-0.0037890318847989546,False,True,0.0,0.0,-0.0037890318847989546,-0.017009267710205278,1.789203352721607,2.2885664581460503
2019-08-30,0.0008714194826218158,0.0002713881164504439,0.0,0.0,1.0,0.0,2019-08-30,both,False,True,0.0,0.0,True,False,1.0,0.0002713881164504439,False,True,0.0,0.0,0.0002713881164504439,0.0003770658182602471,1.789688921249449,2.2894293983302343
2019-09-03,-0.010259977844372159,0.0012926468500198407,0.0,0.0,1.0,0.0,2019-09-03,both,False,True,0.0,-0.0,True,False,1.0,0.0012926468500198407,False,True,0.0,0.0,0.0012926468500198407,0.00480800706036022,1.7920023569960175,2.3004369910416025
2019-09-04,0.009601376046727284,0.0014944119423161428,0.0,0.0,1.0,0.0,2019-09-04,both,False,True,0.0,0.0,True,False,1.0,0.0014944119423161428,False,True,0.0,0.0,0.0014944119423161428,0.005664517319785567,1.7946803467189711,2.313467856220433
2019-09-05,0.014208281934001254,-0.018110366346725026,0.0,0.0,1.0,0.0,2019-09-05,both,False,True,0.0,0.0,True,False,1.0,-0.018110366346725026,False,True,0.0,0.0,-0.018110366346725026,-0.0787647178555625,1.762178028164623,2.1312482132573174
2019-09-06,0.0023910685659938036,0.0071153449755796405,0.0,0.0,1.0,0.0,2019-09-06,both,False,True,0.0,0.0,True,False,1.0,0.0071153449755796405,False,True,0.0,0.0,0.0071153449755796405,0.0317920106002616,1.7747165327434011,2.1990048790449825
2019-09-09,0.0017888786579185467,-0.017765287618157655,0.0,1.0,0.0,0.0,2019-09-09,both,True,False,1.0,0.0,False,True,0.0,-0.017765287618157655,False,True,0.0,0.0,-0.017765287618157655,-0.08040642511299934,1.7431881830985152,2.022190757914932
2019-09-10,0.0021949132560872275,-0.01752798109918674,0.0,1.0,0.0,0.0,2019-09-10,both,True,False,1.0,0.0,False,True,0.0,-0.01752798109918674,False,True,0.0,0.0,-0.01752798109918674,-0.08476433116455273,1.7126336135728388,1.8507811108331327
2019-09-11,0.008537645166500463,-0.0017768599459785372,0.0,1.0,0.0,0.0,2019-09-11,both,True,False,1.0,0.008537645166500463,False,True,0.0,-0.0,False,True,0.0,0.0,0.008537645166500463,0.021393404342483047,1.7272554716657451,1.890375619486616
2019-09-12,0.0023189813264115067,-0.006550713588269308,0.0,1.0,0.0,0.0,2019-09-12,both,True,False,1.0,0.0023189813264115067,False,True,0.0,-0.0,False,True,0.0,0.0,0.0023189813264115067,0.005039774039312217,1.73126094485048,1.8999026854582532
2019-09-13,0.0010281467466186633,-0.02135906098831708,0.0,1.0,0.0,0.0,2019-09-13,both,True,False,1.0,0.0010281467466186633,False,True,0.0,-0.0,False,True,0.0,0.0,0.0010281467466186633,0.001696988295769808,1.7330409351584761,1.9031267980785775
2019-09-16,-0.005245588936575896,0.012743592935600567,0.0,1.0,0.0,0.0,2019-09-16,both,True,False,1.0,-0.005245588936575896,False,True,0.0,0.0,False,True,0.0,0.0,-0.005245588936575896,-0.01448348472699934,1.7239501148023757,1.8755628901650634
2019-09-17,0.0014380443056842829,0.005423594531632991,0.0,1.0,0.0,0.0,2019-09-17,both,True,False,1.0,0.0014380443056842829,False,True,0.0,0.0,False,True,0.0,0.0,0.0014380443056842829,0.002774718804644305,1.726429231448251,1.8807670497856974
2019-09-18,0.0015097221911615222,0.004243698955389341,0.0,1.0,0.0,0.0,2019-09-18,both,True,False,1.0,0.0015097221911615222,False,True,0.0,0.0,False,True,0.0,0.0,0.0015097221911615222,0.002958755007833158,1.7290356599704384,1.8863317787128184
2019-09-19,-0.002022410382004125,0.003008010549808704,0.0,1.0,0.0,0.0,2019-09-19,both,True,False,1.0,-0.002022410382004125,False,True,0.0,0.0,False,True,0.0,0.0,-0.002022410382004125,-0.006213502968266393,1.725538840300859,1.8746110506066511
2019-09-20,-0.005624448364128343,0.013210836939577364,0.0,1.0,0.0,0.0,2019-09-20,both,True,False,1.0,-0.005624448364128343,False,True,0.0,0.0,False,True,0.0,0.0,-0.005624448364128343,-0.01563201561589711,1.7158336361932889,1.8453071013898346
2019-09-23,0.0004084943279869524,-0.00021171717383716704,0.0,1.0,0.0,0.0,2019-09-23,both,True,False,1.0,0.0004084943279869524,False,True,0.0,-0.0,False,True,0.0,0.0,0.0004084943279869524,9.102295773799618e-05,1.716534544501443,1.845475066700138
2019-09-24,-0.0051603833249653785,0.012054363691244907,0.0,1.0,0.0,0.0,2019-09-24,both,True,False,1.0,-0.0051603833249653785,False,True,0.0,0.0,False,True,0.0,0.0,-0.0051603833249653785,-0.01457860552721002,1.7076765682612707,1.8185706136924151
2019-09-25,0.00600804218267581,-0.01462690672022593,0.0,1.0,0.0,0.0,2019-09-25,both,True,False,1.0,0.00600804218267581,False,True,0.0,-0.0,False,True,0.0,0.0,0.00600804218267581,0.014979007921513965,1.7179363611177514,1.8458109973207464
2019-09-26,-0.0025964114247173375,0.0064324198520993026,0.0,1.0,0.0,0.0,2019-09-26,both,True,False,1.0,-0.0025964114247173375,False,True,0.0,0.0,False,True,0.0,0.0,-0.0025964114247173375,-0.007828511038853625,1.7134758915228079,1.8313610455525835
2019-09-27,-0.0033101215001558604,0.0024581200800428693,0.0,1.0,0.0,0.0,2019-09-27,both,True,False,1.0,-0.0033101215001558604,False,True,0.0,0.0,False,True,0.0,0.0,-0.0033101215001558604,-0.009763605845201195,1.7078040781342796,1.8134803581435526
2019-09-30,0.004440480964572613,0.002452092542126749,0.0,1.0,0.0,0.0,2019-09-30,both,True,False,1.0,0.004440480964572613,False,True,0.0,0.0,False,True,0.0,0.0,0.004440480964572613,0.01084135124497676,1.7153875496344544,1.8331409356820532
2019-10-01,-0.01367126677022501,0.0030106028500518356,0.0,1.0,0.0,0.0,2019-10-01,both,True,False,1.0,-0.01367126677022501,False,True,0.0,0.0,False,True,0.0,0.0,-0.01367126677022501,-0.03722348895954419,1.6919360288290792,1.7649050343014037
2019-10-02,-0.018003518670086205,0.0024429669977916735,0.0,1.0,0.0,0.0,2019-10-02,both,True,False,1.0,-0.018003518670086205,False,True,0.0,0.0,False,True,0.0,0.0,-0.018003518670086205,-0.04991056114658088,1.6614752269454633,1.676817633668995
2019-10-03,0.00494778660464168,0.009122036957741386,0.0,1.0,0.0,0.0,2019-10-03,both,True,False,1.0,0.00494778660464168,False,True,0.0,0.0,False,True,0.0,0.0,0.00494778660464168,0.012801097700101183,1.6696958518172882,1.6982827400228444
2019-10-04,0.013930834151947735,0.007383295631481435,0.0,0.0,1.0,0.0,2019-10-04,both,False,True,0.0,0.013930834151947735,True,False,1.0,0.0,False,True,0.0,0.0,0.013930834151947735,0.037720426459171286,1.6929561078131499,1.762342689224756
2019-10-07,-0.003463453165959196,-0.008288053304839393,0.0,0.0,1.0,0.0,2019-10-07,both,False,True,0.0,-0.003463453165959196,True,False,1.0,-0.0,False,True,0.0,0.0,-0.003463453165959196,-0.01045398499668071,1.6870926336217145,1.7439191851925904
2019-10-08,-0.01193583428433842,0.002693739725779798,0.0,0.0,1.0,0.0,2019-10-08,both,False,True,0.0,-0.0,True,False,1.0,0.002693739725779798,False,True,0.0,0.0,0.002693739725779798,0.0116443391291281,1.6916372220699718,1.7642259715987656
2019-10-09,0.007072126040891247,-0.005648684199019871,0.0,0.0,1.0,0.0,2019-10-09,both,False,True,0.0,0.0,True,False,1.0,-0.005648684199019871,False,True,0.0,0.0,-0.005648684199019871,-0.026865268131191056,1.6820816976231914,1.7168295678277536
2019-10-10,0.005997888814846641,-0.014894399954868742,0.0,0.0,1.0,0.0,2019-10-10,both,False,True,0.0,0.0,True,False,1.0,-0.014894399954868742,False,True,0.0,0.0,-0.014894399954868742,-0.07095174195204113,1.657028100062027,1.5950175193556047
2019-10-11,0.011886388704430928,-0.012376765548909874,0.0,0.0,1.0,0.0,2019-10-11,both,False,True,0.0,0.0,True,False,1.0,-0.012376765548909874,False,True,0.0,0.0,-0.012376765548909874,-0.062688334454162,1.6365194517596038,1.4950285276419928
2019-10-14,-0.0011186564906578988,0.007262864455044538,0.0,0.0,1.0,0.0,2019-10-14,both,False,True,0.0,-0.0,True,False,1.0,0.007262864455044538,False,True,0.0,0.0,0.007262864455044538,0.03716081911167013,1.6484052707157777,1.5505850123244833
2019-10-15,0.008810571665262668,-0.01208822886921146,0.0,0.0,1.0,0.0,2019-10-15,both,False,True,0.0,0.0,True,False,1.0,-0.01208822886921146,False,True,0.0,0.0,-0.01208822886921146,-0.06268136514002831,1.628478970534151,1.453392226986317
2019-10-16,-0.0005180982551611368,0.0012163801877149716,0.0,0.0,1.0,0.0,2019-10-16,both,False,True,0.0,-0.0,True,False,1.0,0.0012163801877149716,False,True,0.0,0.0,0.0012163801877149716,0.005502108497097646,1.630459820090019,1.4613889487080343
2019-10-17,0.0011108189114390488,-0.002429915455849141,0.0,1.0,0.0,0.0,2019-10-17,both,True,False,1.0,0.0,False,True,0.0,-0.002429915455849141,False,True,0.0,0.0,-0.002429915455849141,-0.014053700997257002,1.6264979405730413,1.4408510253821958
2019-10-18,-0.009499971387012862,0.0,0.0,1.0,0.0,0.0,2019-10-18,both,True,False,1.0,-0.0,False,True,0.0,0.0,False,True,0.0,0.0,0.0,-0.0010511412046134705,1.6264979405730413,1.439336487499707
2019-10-21,0.0021293158554793745,-0.007522569816861391,0.0,1.0,0.0,0.0,2019-10-21,both,True,False,1.0,0.0021293158554793745,False,True,0.0,-0.0,False,True,0.0,0.0,0.0021293158554793745,0.0047532668995433625,1.629961268426808,1.4461780379830445
2019-10-22,-0.0014540362471787693,0.005847017986182257,0.0,0.0,0.0,1.0,2019-10-22,both,False,True,0.0,-0.0014540362471787693,False,True,0.0,0.0,True,False,1.0,0.0,-0.0014540362471787693,-0.004945802952721845,1.627591245661018,1.4390255263726264
2019-10-23,0.0015681475222664165,0.001004855505355673,0.0,0.0,0.0,1.0,2019-10-23,both,False,True,0.0,0.0015681475222664165,False,True,0.0,0.0,True,False,1.0,0.0,0.0015681475222664165,0.0032355403096180346,1.6301435488401639,1.4436815514697743
2019-10-24,-0.0009692105211372981,-0.002007582572891242,0.0,0.0,1.0,0.0,2019-10-24,both,False,True,0.0,-0.0,True,False,1.0,-0.0,False,True,0.0,0.0,0.0,0.0,1.6301435488401639,1.4436815514697743
2019-10-25,0.006045222491045887,-0.00488496824025475,0.0,1.0,0.0,0.0,2019-10-25,both,True,False,1.0,0.0,False,True,0.0,-0.0,False,True,0.0,0.0,0.0,0.0,1.6301435488401639,1.4436815514697743
2019-10-28,0.004488188187415254,-0.009096340876511344,0.0,0.0,1.0,0.0,2019-10-28,both,False,True,0.0,0.0,True,False,1.0,-0.009096340876511344,False,True,0.0,0.0,-0.009096340876511344,-0.0524721736636633,1.6153152074422679,1.3679284423860254
2019-10-29,0.00022151489819544068,0.0006561059586875917,0.0,0.0,1.0,0.0,2019-10-29,both,False,True,0.0,0.00022151489819544068,True,False,1.0,0.0,False,True,0.0,0.0,0.00022151489819544068,-0.0004010931174684984,1.615673023825998,1.367379775702595
2019-10-30,0.0032119424651921857,0.01463384447938898,0.0,1.0,0.0,0.0,2019-10-30,both,True,False,1.0,0.0,False,True,0.0,0.01463384447938898,False,True,0.0,0.0,0.01463384447938898,0.08508447115220519,1.6393165315862117,1.4837225607824711
2019-10-31,-0.004636806531475579,0.013490392976086119,0.0,1.0,0.0,0.0,2019-10-31,both,True,False,1.0,-0.0,False,True,0.0,0.013490392976086119,False,True,0.0,0.0,0.013490392976086119,0.07327440817597375,1.6614315558095043,1.5924414533211468
2019-11-01,0.010574055062642307,-0.003078254956195403,0.0,1.0,0.0,0.0,2019-11-01,both,True,False,1.0,0.010574055062642307,False,True,0.0,-0.0,False,True,0.0,0.0,0.010574055062642307,0.027413341892284393,1.6789996245634455,1.6360955953244858
2019-11-04,0.0044264359335679515,-0.013161489852107966,0.0,1.0,0.0,0.0,2019-11-04,both,True,False,1.0,0.0044264359335679515,False,True,0.0,-0.0,False,True,0.0,0.0,0.0044264359335679515,0.010726177228548073,1.6864316088340603,1.653644646642783
2019-11-05,0.0009469349977129227,-0.011246607333062708,0.0,1.0,0.0,0.0,2019-11-05,both,True,False,1.0,0.0009469349977129227,False,True,0.0,-0.0,False,True,0.0,0.0,0.0009469349977129227,0.0015245869182034522,1.6880285499457146,1.6561657716384117
2019-11-06,-3.6494762775340917e-05,0.006051632923344208,0.0,1.0,0.0,0.0,2019-11-06,both,True,False,1.0,-3.6494762775340917e-05,False,True,0.0,0.0,False,True,0.0,0.0,-3.6494762775340917e-05,-0.0010568953129179715,1.6879669457442263,1.654415377796952
2019-11-07,0.008188006185579688,-0.018118497496024788,0.0,1.0,0.0,0.0,2019-11-07,both,True,False,1.0,0.008188006185579688,False,True,0.0,-0.0,False,True,0.0,0.0,0.008188006185579688,0.02055344061400266,1.7017880295370342,1.6884193060153943
2019-11-08,7.239938278935654e-05,-0.004207276528217729,0.0,1.0,0.0,0.0,2019-11-08,both,True,False,1.0,7.239938278935654e-05,False,True,0.0,-0.0,False,True,0.0,0.0,7.239938278935654e-05,-0.0007547983930393798,1.701911237940011,1.6871448898364372
2019-11-11,0.00032454091916345185,0.0006670592880875237,0.0,1.0,0.0,0.0,2019-11-11,both,True,False,1.0,0.00032454091916345185,False,True,0.0,0.0,False,True,0.0,0.0,0.00032454091916345185,-0.0001002906681750737,1.7024635777775066,1.6869756849481272
2019-11-12,0.00046906490617026897,0.004592691943911209,0.0,1.0,0.0,0.0,2019-11-12,both,True,False,1.0,0.00046906490617026897,False,True,0.0,0.0,False,True,0.0,0.0,0.00046906490617026897,0.00027560610040744393,1.703262143695875,1.687440625738138
2019-11-13,0.0027408451773522913,0.006488781010336009,0.0,1.0,0.0,0.0,2019-11-13,both,True,False,1.0,0.0027408451773522913,False,True,0.0,0.0,False,True,0.0,0.0,0.0027408451773522913,0.006181841569672608,1.7079305215281906,1.6978721163446804
2019-11-14,0.000647464291752442,0.01032976794904017,0.0,1.0,0.0,0.0,2019-11-14,both,True,False,1.0,0.000647464291752442,False,True,0.0,0.0,False,True,0.0,0.0,0.000647464291752442,0.0007399097152365197,1.7090363455536741,1.699128388418793
2019-11-15,0.008008162725991808,-0.0010879168610974377,0.0,1.0,0.0,0.0,2019-11-15,both,True,False,1.0,0.008008162725991808,False,True,0.0,-0.0,False,True,0.0,0.0,0.008008162725991808,0.019808183124991885,1.7227225867135023,1.7327850346894649
2019-11-18,0.0011788553124492118,0.0018148329640170768,0.0,1.0,0.0,0.0,2019-11-18,both,True,False,1.0,0.0011788553124492118,False,True,0.0,0.0,False,True,0.0,0.0,0.0011788553124492118,0.0020998660185092,1.7247534273867258,1.7364236511011906
2019-11-19,-0.003354145059586089,0.008332862072498504,0.0,1.0,0.0,0.0,2019-11-19,both,True,False,1.0,-0.003354145059586089,False,True,0.0,0.0,False,True,0.0,0.0,-0.003354145059586089,-0.009497086277361788,1.7189683541992524,1.719932685872631
